6187,Grbavica: The Land of My Dreams,Jasmila Zbanic,440,4,Bosnian,Drama,"In her stunning debut feature, writer/director Jasmila Žbani? explores the painful long-term effects of war on a Bosnian woman and her daughter.  (Strand Releasing)"
6188,Lost Boys of Sudan,Jon Shenk,440,4,English,Documentary,A feature-length documentary that follows two Sudanese refugees on an extraordinary journey from Africa to America.
6189,Fleeing by Night,Chi Yin,440,4,Mandarin,"Drama, Romance",Charts the stormy love triangle in a small Chinese town when a legendary opera singer comes to perform.  (Strand Releasing)
6190,Bonjour Monsieur Shlomi,Shemi Zarhin,440,4,Hebrew,"Drama, Comedy","This heartening family comedy and surprising love story focuses on the captivating character of one boy blessed with extraordinary cooking talents, who discovers through the power of love that the sky is the limit.  (Strand Releasing)"
6191,Annie Get Your Gun (re-release),Busby Berkeley,440,4,English,"Biography, Comedy, Romance, Western, Family, Musical","In its first theatrical screening in 31 years, this is MGM's adaptation of the Broadway musical starring Betty Hutton as Annie Oakley."
6192,Goyangileul butaghae,Jae-eun Jeong,440,4,Korean,Drama,"Five young women living in the Korean port city of Inchon, best friends in high school, find their lives drifting apart as they follow their own paths into adulthood."
6193,The Last Days of Disco,Whit Stillman,440,4,English,"Drama, Comedy, Romance, Music","In the last months of the disco era, a popular dance club becomes the center of nightlife for a group of young people who recently arrived in Manhattan. (Castle Rock)"
6194,Segunda piel,Gerardo Vera,440,4,Spanish,"Drama, Romance","Deals with the theme of a closeted gay man who is married, but falls in love with another man and out of the closet."
6195,Space Station 3D,Toni Myers,440,4,English,Documentary,"In this first-ever IMAX 3D space film, audiences will travel 220 miles above Earth at 17,500 mph to experience the making of the International Space Station -- the greatest engineering feat since landing a man on the Moon.  (IMAX Corporation)"
6196,Just Looking,Jason Alexander,440,4,English,"Drama, Comedy","Lenny (Merriman) is a typical 14-year-old from the Bronx, Like every teenage boy, he is totally fascinated with the concept of sex.  But the year is 1955, and Lenny is too scared to actually ""do it.""  So he dedicates his summer vacation to the next best thing.  Seeing two other people do it.  (Sony Pictures Classics)"
6197,Crude,Joe Berlinger,440,4,English,Documentary,"Three years in the making, this riveting new documentary from acclaimed filmmaker Joe Berlinger (Brother's Keeper, Paradise Lost, Metallica: Some Kind of Monster) tells the epic story of one of the largest and most controversial legal cases on the planet. An inside look at the infamous $27 billion ""Amazon Chernobyl"" case, Crude is a real-life, high stakes legal drama involving global politics, the environmental movement, celebrity activism, human rights advocacy, multinational corporate power, and the fate of disappearing indigenous cultures. (First Run Features)"
6198,A Woman in Berlin,Max Färberböck,440,4,German,"Drama, War","Set in 1945 during the Red Army invasion of Berlin. Women are victims of rape and devastation; one of them is Anonyma , who had been a journalist and photographer. In her desperation, she decides to look for an officer who can protect her. She meets a Russian officer Andrej - an encounter which develops into a complex symbiotic relationship that forces them to remain enemies until the bitter end. (Strand Releasing)"
6199,Captive,Gaston Biraben,440,4,Spanish,Drama,"A movie about the consequences of both political and psychological repression, Cautiva ultimately personifies the resilience of the human spirit.  (Laemmle/Zeller Films)"
6200,The Fallen Idol (re-release),Carol Reed,440,4,English,"Drama, Mystery, Thriller","Adapted from Graham Greene's story ""The Basement Room"" this 1948 film is told from the perspective of a child."
6201,Emmanuel's Gift,Lisa Lax,440,4,English,Documentary,"Emmanuel's Gift tells the powerful and passionate story of a disabled orphan,  Emmanuel Ofosu Yeboah from Ghana, who has risen above abject poverty and a severe physical challenge to become a hero and inspiration to people around the world.  (First Look Pictures)"
6202,Eternal,Federico Sanchez,440,4,English,"Mystery, Thriller, Horror","While searching for his missing wife, Detective Raymond Pope happens upon the estate of the mysterious Elizabeth Kane. Unbeknownst to him, it is believed that Elizabeth is the reincarnation of a vampire who, four centuries ago, killed 650 women and bathed in their blood to gain the gift of eternal life. While Pope investigates deeper into Elizabeth's past, he neglects to see how his searching could be the end to him and those he loves.  (Regent Releasing)"
6203,Happy People: A Year in the Taiga,Dmitry Vasyukov,440,5,English,Documentary,"With Happy People: A Year in the Taiga, Werner Herzog takes viewers on yet another unforgettable journey into remote and extreme natural landscapes. The acclaimed filmmaker presents this visually stunning documentary about the people living in the heart of the Siberian Taiga. Deep in the wilderness, far away from civilization, 300 people inhabit the small village of Bakhtia at the river Yenisei. There are only two ways to reach this outpost: by helicopter or boat. There‘s no telephone, running water or medical aid, The locals, whose daily routines have barely changed over the last centuries, live according to their own values and cultural traditions. With insightful commentary written and narrated by Herzog, Happy People: A Year in the Taiga follows one of the Siberian trappers through all four seasons of the year to tell the story of a culture virtually untouched by modernity. [Music Box Films]"
6204,Youssou Ndour: I Bring What I Love,Elizabeth Chai Vasarhelyi,440,5,English,"Music, Musical, Documentary","Youssou Ndour: I Bring What I Love is a music-infused cinematic journey about the power of one man’s voice to inspire change. One of Time magazine’s100 most influential people in the world and called “the rare rock star whose music matters,” Senegalese singer Youssou Ndour is beloved internationally and at home. In 2005, the Grammy-winning artist defied expectations and produced his most personal album, Egypt, presenting his Islamic faith as a peaceable and tolerant religion. While the record received international acclaim, it was denounced as blasphemy in his native Senegal. Director Chai Vasarhelyi follows Ndour for over two years, filming in Africa, Europe, and America, to tell the story of how he faces these challenges and eventually wins over audiences both at home and abroad. (Shadow Distribution)"
6205,Drama/Mex,Gerardo Naranjo,440,5,English,Drama,"Two interlaced stories unfold over the course of the same long, hot day in a resort town of Acapulco.  The first involves Fernanda, who is forced to deal with the sudden emergence of her ex-lover. Her current boyfriend must compete with the intense sexual tension that Fernanda and her ex-love share.  The second story concerns Jamie, an office worker with hidden indiscretions, attempting suicide in a beachfront hotel until a  precocious and equally dishonest teenage girl disrupts his plans. (IFC Films)"
6206,16 Years of Alcohol,Richard Jobson,440,5,English,"Drama, Crime","Kevin McKidd plays Frankie, in this semi-autobiographical tale expressed mainly in flashbacks. As a grown man, Frankie is faced with the choice of falling backwards into alcohol-soaked violence, or facing up to his dubious past. To do this, he has to explore what led him there and break the cycle in which he finds himself trapped, if he is to achieve his dream of finding (and keeping) true love.  (Tartan Films)"
6207,Chaos,Hideo Nakata,440,5,Japanese,"Mystery, Thriller, Crime",A kidnapper gets caught in the middle of a dangerous role-playing game when he finds his captive murdered.
6208,7 Days in September,Steve Rosenbaum,440,5,English,Documentary,Chronicles the life and events of 28 New Yorkers during the week of 9/11.
6209,Blue Gate Crossing,Chih-yen Yee,440,5,Mandarin,"Drama, Romance",A romantic triangle teen drama set in modern Taipei.
6210,The Wings of the Dove,Iain Softley,440,6,English,"Drama, Romance","Based on the Henry James novel, this is a provocative tale of passion, temptation, and greed.  (Buena Vista Entertainment)"
6211,Illuminata,John Turturro,440,6,English,Drama,"Set in turn of the century New York, Tuccio (Turturro) is the resident playwright of the New York City repertory company who offers his new challenging play ""Illuminata"" to the company's owners who initially reject it.  Several on and offstage romances begin among the shows diva, a harsh critic, and other actors and theatre types."
6212,Girl on the Bridge,Patrice Leconte,440,6,French,"Drama, Comedy, Romance","A girl on a bridge who contemplates suicide is met by a professional knife thrower.  He recruits her to become the new human target in his travelling circus act in France, where the girl encounters a new sensual and suspenseful lifestyle."
6213,The Dinner Game,Francis Veber,440,6,French,Comedy,A group of friends holds a competition each week to see who can bring the most idiotic guests to dinner.
6214,Mein liebster Feind - Klaus Kinski,Werner Herzog,440,6,English,"Biography, Documentary",Werner Herzog's documentary profiles his turbulent relationship with the actor Klaus Kinski over the course of the five feature films they made together.
6215,Chunhyangdyun,Kwon-taek Im,440,6,Korean,"Drama, Romance, Musical","Set in 18th century Korea, this story of young lovers from different social castes is based on a Korean folk tale."
6216,The Trials of Henry Kissinger,Eugene Jarecki,440,6,English,Documentary,"Is Henry Kissinger  -- Nobel Laureate and the most famous diplomat of his generation -- also a war criminal? Provoked by the Christopher Hitchens's book, filmmakers Jarecki and Gibney have constructed a movie which is both brilliant legal brief and chilling psychodrama.  (Film Forum)"
6217,Tokyo Eyes,Jean-Pierre Limosin,440,6,French,"Thriller, Comedy","Tokyo police are investigating a series of reckless and bizarre shootings by a suspect known only as ""four eyes.""  Meanwhile, the teen-aged sister of one of the investigating officers begins her own investigation. Having spotted a strange young man named K who resembles the composite, an elaborate minuet ensues in which it is not always certain who is following and spying on whom -- surprisingly, an unexpected trust, and the beginnings of an amorous alliance, develops between the two.  (Viz Films / Tidepoint Pictures)"
6218,Onegin,Martha Fiennes,440,6,English,"Drama, Romance","Director Martha Fiennes explores the theme of unrequited love in this drama based on Aleksandr Pushkin's verse novel.  Eugene Onegin (Ralph Fiennes), an 1820s Saint Petersberg aristocrat is introduced to the young and passionate Tatiana (Tyler) who falls in love with him and is intially refused."
6219,Trolösa,Liv Ullmann,440,6,French,"Drama, Romance",A deeply melancholy film about the hopelessness of modern relationships.
6220,Funny Money,Leslie Greif,440,6,English,Comedy,This farce staring Chevy Chase is an adaptation of Brit Ray Cooney's hit play.
6221,In Cold Blood (re-release),Richard Brooks,440,6,English,"Drama, History, Crime","Originally released in 1967, In Cold Blood is the powerful, true story of a callous murder, based upon the best-selling novel by Truman Capote.  (Sony)"
6222,Deep Sea,Howard Hall,440,6,English,"Documentary, Short","Deep Sea 3D, the new immersive, underwater adventure from IMAX, transports audiences deep below the ocean surface in multiple locations around the waters of the globe and gives them never-before-seen, up-close encounters with a wide range of undersea life.  (IMAX)"
6223,The World,Zhang Ke Jia,440,6,Mandarin,Drama,"Acclaimed Chinese director Jia Zhangke casts a compassionate eye on the daily loves, friendships and desperate dreams of the twenty-somethings from China’s remote Provinces who come to live and work at Beijing’s World Park.  (Zeitgeist Films)"
6224,Rory O'Shea Was Here,Damien O'Donnell,440,6,English,"Drama, Comedy","An extraordinary story of determination that fuses highly emotional drama with bracingly boisterous humor. Inspired by the experiences of real people, the film follows two young men with physical disabilities as they band together and seize an opportunity to savor life on their own terms.  (Focus Features)"
6225,Facing Windows,Ferzan Ozpetek,440,8,Italian,"Drama, Romance",A drama about how we find love and passion in our lives in the midst of chaos and disruption. (Sony Pictures Classics)
6226,Bread and Tulips,Silvio Soldini,440,8,Italian,"Drama, Comedy, Romance",This masterpiece of hope-fulfilled traces a married woman's hesitant first steps from a complacent nuptial bed to a giddy and lighthearted freedom she had never experienced and hardly even knew existed.  (First Look Pictures)
6227,Fellini: I'm a Born Liar,Damian Pettigrew,440,8,English,"Biography, Documentary","Actors Donald Sutherland, Terence Stamp, Roberto Benigni and author Italo Calvino tell fascinating, often hilarious stories about working with Federico Fellini in this irreverent portrait of the Maestro. (Film Forum)"
6228,It's All Gone Pete Tong,Michael Dowse,440,13,English,"Drama, Comedy, Music",This film is a hilarious insiders look at a club and rave culture most people don't get to experience.  (Matson Films)
6229,Since Otar Left,Julie Bertucelli,440,14,French,Drama,"A bittersweet tale of deception and affection about three Georgian women -- strong-willed matriarch Eka, her long-suffering daughter Marina and rebellious granddaughter Ada -- all live together in their stately-yet-crumbling apartment in contemporary Tbilisi, the capital of the former Soviet republic.  (Zeitgeist Films)"
6230,Reykjavík,Baltasar Kormákur,440,14,English,"Comedy, Romance","A young man's sexual impulses go haywire when he discovers that the woman he has just been to bed with happens to be his mother's lesbian lover, and may be carrying his child.  (101 ltd.)"
6231,Deep Water,Jerry Rothwell,440,14,English,"History, Sport, Documentary","Deep Water is the stunning true story of the fateful voyage of Donald Crowhurst, an amateur yachtsman who entered the most daring nautical challenge ever: the very first solo, nonstop, round-the-world boat race. (IFC Films)"
6232,Tortilla Heaven,Judy Hecht Dumontet,440,15,English,Comedy,"God, Greed, and the American Dream. A tiny town in New Mexico is turned upside down when the face of Jesus Christ appears upon a tortilla.  (Archangel Entertainment)"
6233,Just Visiting,Jean-Marie Poiré,440,16,English,"Fantasy, Comedy","In this American retelling of the 1993 French comedy blockbuster ""Les Visiteurs,"" a medieval count (Reno) and his faithful servant (Clavier) are accidentally transported forward in time from 12th century France to modern-day Chicago due to a wizard's flawed time-travel potion.  (Hollywood Pictures)"
6234,Gracie,Davis Guggenheim,440,16,English,"Drama, Sport","Set in 1978 and based on true events, Gracie is an inspirational film about a teenage girl who overcomes the loss of her brother and fights the odds to achieve her dream of playing competitive soccer at a time when girls' soccer did not exist.   (Picturehouse)"
6235,My First Mister,Christine Lahti,440,17,English,"Drama, Comedy, Romance","Portrays an unlikely bond between two total opposites.  As their relationship develops, a friendship that seemed impossible becomes inevitable.  (Paramount Classics)"
6236,White Irish Drinkers,John Gray,440,18,English,Drama,"It's early autumn of 1975 in Brooklyn and 18 year-old Brian Leary is killing time, pulling off petty crimes with his street tough older brother Danny, whom he both idolizes and fears. They both live with their parents, Paddy, a longshoreman, and his long suffering wife, Margaret who puts up with Paddy's drinking and abusive behavior, especially to her and Danny. Though Paddy has never been physically abusive to Brian, every time he sees his brother's suffering, his heart breaks a little more. Brian works for Whitey at the failing Lafayette movie theater. Owing money to local mobsters, Whitey calls in a favor to an old friend who works with The Rolling Stones. They come up with a deal to have the Stones play at Whitey's theater for one night only before their gig at Madison Square Garden and Brian is put in charge of getting the word out to everyone in the neighborhood. In the twists and turns that follow on the night of the concert, both brothers must reexamine their dreams, and make decisions that will change their lives forever. (Screen Media Films)"
6237,Erleuchtung garantiert,Doris Dörrie,440,18,English,"Drama, Comedy",The adventures of two brothers who travel from Munich to Japan for a retreat in a Buddhist monastery.
6238,Bus 174,Felipe Lacerda,440,19,Portuguese,"Crime, Documentary","In the summer of 2000, in Rio de Janeiro, a 21-year-old hijacked a commuter bus and held its passengers hostage. The police were flummoxed as local TV crews arrived en masse to cover the headline-grabbing events as they unfolded. BUS 174 balances this potentially sensationalistic material with accounts by the police, the victims, the witnesses and friends and family of the hijacker.  (Film Forum)"
6239,My One and Only,Richard Loncraine,440,20,English,"Drama, Comedy","A self-absorbed woman leaves her philandering band-leader husband and takes her two teen-aged sons across the country, searching for a new husband who's worthy-and capable-of supporting her and her family. In their sometimes comedic, sometimes poignant cross-country adventure, they find new levels of self-reliance as they pull together as a family and overcome the unexpected pitfalls of the road. (Freestyle Releasing)"
6240,Very Annie Mary,Sara Sugarman,440,20,English,"Comedy, Musical",The story of a young Welsh woman's (Griffiths) struggle to proclaim her independence from her manipulative father (Pryce) and venture out on her own.
6241,Kill Me Later,Dana Lustig,440,20,English,"Drama, Thriller, Romance, Crime",An extremely depressed young woman (Blair) is literally on the brink of jumping from a high-rise bank tower when she is foiled by a robbery gone awry.  (Seventh Art Releasing)
6242,C.R.A.Z.Y.,Jean-Marc Vallée,440,20,French,Drama,The story of a special little boy who grows into young manhood and ends up even denying his inner self to attract his father's attention. A portrait of a family that depicts the often-extraordinary lives of ordinary people in search of happiness.  (TVA Films)
6243,The Letter: An American Town and the 'Somali Invasion',Ziad H. Hamzeh,440,22,English,Documentary,"In the wake of the 9/11 tragedy a firestorm erupts when Mayor Larry Ramond of Lewiston, Maine sends an open letter to 1,100 newly arrived Somali refugees advising them that the city's resources are strained to the limit and asking other Somalis not to move to the city. Interpreted as a rallying cry by white supremacist groups across the United States, The Letter documents the crossfire of emotions and events, culminating in a ""hate"" rally convened by the World Church of the Creator and a counter ""peace"" rally involving 4,000 Lewiston residents supporting ethnic and cultural diversity.  (Arab Film Distribution)"
6244,The Last Emperor,Bernardo Bertolucci,440,22,English,"Biography, Drama, History",The story of Pu Yi's life from his reign as Emperor to his last days as a peasant worker in the People's Republic.
6245,Dogtown and Z-Boys,Stacy Peralta,440,22,English,"Sport, Documentary","This documentary tells the true story of how kids living in Santa Monica, CA in the 1970's brought their surfing styles into skateboarding and revolutionized the sport."
6246,Dust to Glory,Dana Brown,440,22,English,"Action, Adventure, Documentary","An all out action-adventure documenting the most notorious and dangerous race in the world, the Tecate SCORE Baja 1000. (IFC Films)"
6247,Come Undone,Sébastien Lifshitz,440,23,French,"Drama, Romance",The story of two young French boys who begin a passionate relationship that boils over and threatens to destroy both their lives.  (Picture This! Entertainment)
6248,Human Traffic,Justin Kerrigan,440,23,English,"Drama, Comedy, Music","A group of best friends in downbeat, industrial Cardiff, Wales, sheds their dead-end jobs on Fridays for raves, clubs and a party scene where ecstasy and techno tunes abound."
6249,Paid in Full,Charles Stone III,440,23,English,"Action, Drama, Crime","Amidst the 1980s drug scene in Harlem, a young native (Harris) builds an illegal empire only to have a crisis of conscience."
6250,Poolhall Junkies,Mars Callahan,440,23,English,"Drama, Thriller","The story of a compulsive gambler (Callahan) who has managed to overcome his obsession, but is drawn back into the world of pool-shooting when he needs to try to save his brother (Rosenbaum)."
6251,The Remains of the Day,James Ivory,440,23,English,"Drama, Romance","Set just prior to World War II, this film focuses on the butler (Hopkins) in an English country home."
6252,Marley,Kevin Macdonald,440,24,English,"Biography, Music, Documentary","Bob Marley's universal appeal, impact on music history and role as a social and political prophet is both unique and unparalleled. Marley is the definitive life story of the musician, revolutionary, and legend, from his early days to his rise to international superstardom. Made with the support of the Marley family, the film features rare footage, incredible performances and revelatory interviews with the people that knew him best. (Magnolia Pictures)"
6253,The Ultimate Gift,Michael O. Sajbel,440,24,English,Drama,"When his wealthy grandfather dies, trust fund baby Jason Stevens anticipates a big inheritance. Instead, his grandfather has devised a crash course on life with twelve tasks – or ""gifts"" – designed to challenge Jason in improbable ways, sending him on a journey of self-discovery and forcing him to determine what is most important in life: money or happiness.  (20th Century Fox)"
6254,Duma,Carroll Ballard,440,24,English,"Adventure, Drama, Family","Set in the exotic country of South Africa, Duma tells the powerful adventure tale of an unbreakable bond of friendship between a cheetah named Duma and a courageous young boy named Xan.  (Warner Bros.)"
6255,Michael Jordan to the Max,Don Kempf,440,25,English,"Sport, Documentary","The film, narrated by Laurence Fishburne, focuses on Jordan's last season with the Chicago Bulls."
6256,My Flesh and Blood,Jonathan Karsh,440,25,English,Documentary,"A feature length verit documentary about the Tom family -- eleven special needs children adopted by Fairfield, California mother Susan Tom -- and the story of Susan's battle with her emotionally disturbed teenage son.  (Strand Releasing)"
6257,The Trip,Miles Swain,440,25,English,"Drama, Comedy, Romance",A portrait of a love story spanning two decades between a gay-rights activist and a conservative journalist during the 1970s and 1980s.
6258,Little Manhattan,Mark Levin,440,25,English,"Comedy, Romance, Family","New York City is the most romantic place in the world - especially when you're falling in love for the first time. Little Manhattan is a romantic comedy about life, the Big Apple - and that mysterious, maddening and wonderful phenomenon known as ""first love."" (Fox)"
6259,The Maid,Sebastián Silva,440,26,Spanish,Drama,"The Maid is an insightful comedic drama about family, class and self-discovery. (Elephant Eye Films)"
6260,Drive Me Crazy,John Schultz,440,26,English,"Drama, Comedy, Romance","Nicole (Hart) and Chase (Grenier) live next door to each other - but are worlds apart.   When both find themselves dateless, they reluctantly join forces to navigate the land mines of high school love.  Unexpectedly, Nicole and Chase find that the one they always wanted was closer than they ever realized.  (20th Century Fox)"
6261,Shottas,Cess Silvera,440,26,English,"Action, Drama, Crime","In the tradition of ""Scarface"" and ""The Harder They Come,"" Shottas is an unapologetic raw urban drama about two young men who grow up together on the tough and dangerous streets of Kingston, Jamaica. As young boys, they begin a life of crime, eventually moving to the U.S., where they begin a ruthless climb from the bottom to the glittering top of a criminal enterprise in a Miami filled with fast cars and gorgeous women. The two men remain fiercely bound by their shottas loyalty as they aggressively take control of the Jamaican underworld.  (Sony)"
6262,Born Into Brothels: Calcutta's Red Light Kids,Ross Kauffman,440,27,English,Documentary,This documentary is an inspiring look at the transformative journey of a group of extraordinary children in Calcutta's red light district.  (ThinkFilm)
6263,Vampire Hunter D,Jack Fletcher,440,28,English,"Action, Adventure, Sci-Fi, Mystery, Thriller, Fantasy, Romance, Animation","Anime horror film follows the exploits of a half-human, half-vampire in a distant future."
6264,Speedway Junky,Nickolas Perry,440,31,English,Drama,"Johnny, a young innocent dreamer, driven by his goal to race cars in North Carolina, finds himself penniless and hungry in Las Vegas.  (Regent Entertainment)"
6265,The Twilight Samurai,Yôji Yamada,440,30,Japanese,"Drama, Romance","A family drama set in the late nineteenth century Japan, as the feudal Shogun period was giving way to the Meiji Restoration. [Empire Pictures]"
6266,Mr. and Mrs. Iyer,Aparna Sen,440,32,English,Drama,A single man and a married woman from different religious communities fall in love despite the variance of their faith and belief.
6267,Shine,Scott Hicks,440,32,English,"Biography, Drama, Romance, Music","Inspired by the troubled but ultimately triumphant life of classical pianist David Helfgott, Shine focuses on Helfgott's painful retreat into a private world while still in his early 20's and on the brink of a glittering international career. Spanning the 1950's to the 1980's, Shine dramatizes the deeply moving way in which Helfgott, after a decade of obscurity, achieves both personal and professional fulfillment through the love and support of a remarkable woman.  (Fine Line Features)"
6268,The Wild Parrots of Telegraph Hill,Judy Irving,440,32,English,Documentary,"The true story of a Bohemian St. Francis and his remarkable relationship with a flock of wild red-and-green parrots. Mark Bittner, a dharma bum, former street musician in San Francisco, falls in with the flock as he searches for meaning in his life, unaware that the wild parrots will bring him everything he needs.  (Shadow Distribution)"
6269,The Edge of Heaven,Fatih Akin,440,32,English,Drama,"Nejat initially disapproves of his widower father Ali`s choice of prostitute Yeter for a live-in girlfriend. But the young professor warms to her when he learns that most of her hard-earned money is sent home to Turkey for her daughter’s university studies. After Yeter`s accidental death, Nejat travels to Istanbul to search for Yeter`s daughter Ayten. Political activist Ayten has fled the Turkish police and is already in Germany. She is befriended by a young woman, Lotte, who invites rebellious Ayten to stay in her home, much to the displeasure of her conservative mother, Susanne. When Ayten is arrested and her asylum plea denied, she is deported and imprisoned in Turkey. Passionate Lotte abandons everything to help Ayten. A tragic event brings Susanne to Istanbul to help fulfill her daughter`s mission. (Strand Releasing)"
6270,Shelter,Jonah Markowitz,440,33,English,"Drama, Sport, Romance","Forced to give up his dreams of art school, Zach spends his days working a dead-end job and helping his needy sister care for her son. In his free time he surfs, draws, and hangs out with his best friend, Gabe, who lives on the wealthy side of town. When Gabe's older brother Shaun returns home, he is drawn to Zach's selflessness and talent. Zach falls in love with Shaun while struggling to reconcile his own desires with the needs of his family. (Regent Releasing)"
6271,Lilya 4-Ever,Lukas Moodysson,440,35,English,"Drama, Crime","Set in contemporary Russia, this film recounts 13-year-old Lilya's struggle to survive the grim streets."
6272,Tupac: Resurrection,Lauren Lazin,440,35,English,"Biography, Music, Documentary","Celebrating the life of Tupac Shakur, one off the top-selling hip-hop artists of all time, this film explores Shakur's life viscerally and dramatically through his own words and music.  (Paramount Pictures)"
6273,Chopper,Andrew Dominik,440,35,English,"Biography, Drama, Crime","A bold, blackly comic character study about a self-proclaimed ""national icon"" Mark 'Chopper' Read.  A multi-sided examination of the pathology of a complex and violent man, a man who becomes a cult figure thanks to a colourful imagination and a wicked, old-world sense of humour.  (First Look Pictures)"
6274,The Chorus,Christophe Barratier,440,36,French,"Drama, Music","When a music teacher takes a position at a boy's reformatory in 1949 France, he discovers the redemptive power of music."
6275,Naked in Ashes,Paula Fouce,440,37,English,Documentary,This documentary looks at the lives of the Yogis in India.
6276,America: Freedom to Fascism,Aaron Russo,440,37,English,Documentary,Aaron Russo's fiery diatribe against the direction America is heading.
6277,Central Station,Walter Salles,440,38,German,Drama,"A young boy's (Oliveira) mother is killed in front of Rio de Janeiro's Central Station. Homeless and with nowhere to turn, he is reluctantly befriended by a lonely and cynical woman (Montenegro). Resisting her initial impulse to make a quick profit off the child, she commits to returning him to his father in Brazil's remote Northeast.  The trip becomes a quest for their own identities: one boy's search for his father, and one woman's search for her heart. (Sony Pictures Classics)"
6278,Machuca,Andrés Wood,440,41,Spanish,"Biography, Drama","Set in Santiago, Chile in 1973 (and based on filmmaker Andrés Wood's own childhood), Machuca is not just a political drama, but a poignant coming-of-age film.  (Film Forum)"
6279,The Family That Preys,Tyler Perry,440,45,English,Drama,"Wealthy socialite Charlotte Cartwright  and her dear friend Alice Pratt, a working class woman of high ideals, have enjoyed a lasting friendship throughout many years.  Suddenly, their lives become mired in turmoil as their adult children’s extramarital affairs, unethical business practices and a dark paternity secret threaten to derail family fortunes and unravel the lives of all involved. Alice’s self-centered newlywed daughter Andrea is betraying her trusting husband Chris by engaging in a torrid affair with her boss and mother’s best friend’s son William.  While cheating on his wife Jillian with a string of ongoing dalliances with his mistress Andrea, William’s true focus is to replace the COO of his mother’s lucrative construction corporation.  Meanwhile, Alice’s other daughter Pam, a kind but no nonsense woman married to a hard working construction worker, tries to steer the family in a more positive direction. (Lionsgate)"
6280,A Bronx Tale,Robert De Niro,440,50,English,"Drama, Crime",A young man grows up with his loyalties torn between his father and the mob boss who runs the streets.
6281,The World's Fastest Indian,Roger Donaldson,440,49,English,"Biography, Drama, Sport","Anthony Hopkins stars as Burt Munro, a man who never let the dreams of youth fade. After a lifetime of perfecting his classic Indian motorcycle, Burt sets off from the bottom of the world to test his bike at the Bonneville Salt Flats in Utah. With all the odds against him, he set a new speed record and captured the spirit of his time. Burt Munro's 1967 world record remains unbroken and his legend lives on today.  (Magnolia Pictures)"
6282,Center Stage,Nicholas Hytner,440,50,English,"Drama, Music",A drama that follows the hopes and dreams of a tight-knit group of young dance students as they try to make a name for themselves and become stars in the fiercely competitive world of professional dance.
6283,Infernal Affairs,Alan Mak,440,52,English,"Mystery, Thriller, Crime",A tightly wound thriller which centers on two Hong Kong police officers - one a gang mole on the force and the other an undercover cop in the gang - who share the same objectives and who find their destinies intertwined in this high-octane police actioner. (Miramax)
6284,Mad About Mambo,John Forte,440,55,English,"Comedy, Romance",A romantic comedy that celebrates following your heart - while staying fast on your feet.  (USA Films)
6285,Boyz n the Hood,John Singleton,440,55,English,"Drama, Crime","Tre Styles (Gooding Jr.), is a teen caught between the steady, forceful guidance of his father, Furious (Fishburne) and the inescapable violence of his South Central Los Angeles neighborhood."
6286,Out Cold,Brendan Malloy,440,58,English,"Sport, Comedy",An ensemble comedy about snowboarders working in an Alaskan resort.
6287,Hard Ball,Brian Robbins,440,58,English,"Drama, Sport","Reeves portrays Conor O'Neill -- an underachiever who is both inspired and redeemed by the unlikeliest group of people he could ever have imagined.  In order to pay off a gambling debt, O'Neill is thrust into molding underprivileged kids into a cohesive unit in one of the toughest parts of Chicago.  (Paramount Pictures)"
6288,Cinema Paradiso,Giuseppe Tornatore,440,60,English,"Drama, Comedy, Romance","Set in an Italian village, Salvatore finds himself enchanted by the flickering images at the Cinema Paradiso, yearning for the secret of the cinema’s magic. When the projectionist, Alfredo, agrees to reveal the mysteries of moviemaking, a deep friendship is born. The day comes for Salvatore to leave the village and pursue his dream of making movies of his own. Thirty years later he receives a message that beckons him back home to a secret and beautiful discovery that awaits him. [Miramax]"
6289,Sordid Lives,Del Shores,440,63,English,Comedy,"Sometimes it takes a death to bring a family together.  In the film Sordid Lives, an all-star cast puts a comedic twist on a story of unconditional love, acceptance and ""coming out"" in a Texas family.  (Regent Entertainment)"
6290,Crazy/Beautiful,John Stockwell,440,65,English,"Drama, Romance","This teen drama, set at a Southern California high school, focuses on the complicated romance between a rebellious girl from and affluent family (Dunst) and a hardworking Latino boy from East L.A. (Hernandez)."
6291,Hedwig and the Angry Inch,John Cameron Mitchell,440,67,English,"Drama, Comedy, Music","Adapted from the critically acclaimed off-Broadway rock theatre hit, Hedwig and the Angry Inch tells the story of an 'internationally ignored' rock singer, Hedwig, and her search for stardom and love.  (Fine Line Features)"
6292,The King of Kong: A Fistful of Quarters,Seth Gordon,440,67,English,"Sport, Documentary","A middle-school science teacher and a hot sauce mogul vie for the Guinness World Record on the arcade classic, Donkey Kong.  (Picturehouse Entertainment)"
